date,value,exposure
2012-08-22,148096.63109952182,0.0
2012-08-23,148096.63109952182,0.0
2012-08-24,148096.63109952182,0.0
2012-08-27,148096.63109952182,0.0
2012-08-28,148096.63109952182,0.0
2012-08-29,148096.63109952182,0.0
2012-08-30,148096.63109952182,0.0
2012-08-31,148096.63109952182,0.0
2012-09-04,148096.63109952182,0.0
2012-09-05,148096.63109952182,0.0
2012-09-06,148096.63109952182,0.0
2012-09-07,148096.63109952182,0.0
2012-09-10,148096.63109952182,0.0
2012-09-11,148096.63109952182,0.0
2012-09-12,148096.63109952182,0.0
2012-09-13,148096.63109952182,0.0
2012-09-14,148096.63109952182,0.0
2012-09-17,148096.63109952182,0.0
2012-09-18,148096.63109952182,0.0
2012-09-19,148096.63109952182,0.0
2012-09-20,148096.63109952182,0.0
2012-09-21,148096.63109952182,0.0
2012-09-24,148096.63109952182,0.0
2012-09-25,148096.63109952182,0.0
2012-09-26,148096.63109952182,0.0
2012-09-27,148096.63109952182,0.0
2012-09-28,148096.63109952182,0.0
2012-10-01,148096.63109952182,0.0
2012-10-02,148096.63109952182,0.0
2012-10-03,148096.63109952182,0.0
2012-10-04,148096.63109952182,0.0
2012-10-05,148096.63109952182,0.0
2012-10-08,148096.63109952182,0.0
2012-10-09,148096.63109952182,0.0
2012-10-10,148096.63109952182,0.0
2012-10-11,148105.09356257223,0.98
2012-10-12,147629.1802710935,0.98
2012-10-15,148834.08222655518,0.98
2012-10-16,148761.15352626418,0.0
2012-10-17,148761.15352626418,0.0
2012-10-18,148761.15352626418,0.0
2012-10-19,148761.15352626418,0.0
2012-10-22,148761.15352626418,0.0
2012-10-23,148761.15352626418,0.0
2012-10-24,148761.15352626418,0.0
2012-10-25,148761.15352626418,0.0
2012-10-26,148761.15352626418,0.0
2012-10-31,148761.15352626418,0.0
2012-11-01,148761.15352626418,0.0
2012-11-02,148761.15352626418,0.0
2012-11-05,148761.15352626418,0.0
2012-11-06,149828.47929755738,0.98
2012-11-07,149755.0633427016,0.0
2012-11-08,149755.0633427016,0.0
2012-11-09,149755.0633427016,0.0
2012-11-12,149755.0633427016,0.0
2012-11-13,149755.0633427016,0.0
2012-11-14,149755.0633427016,0.0
2012-11-15,149755.0633427016,0.0
2012-11-16,149755.0633427016,0.0
2012-11-19,152650.5439619462,0.98
2012-11-20,152715.02303452988,0.98
2012-11-21,152994.6369019078,0.98
2012-11-23,152919.66952982586,0.0
2012-11-26,152919.66952982586,0.0
2012-11-27,152080.16270328994,0.98
2012-11-28,152005.64342356534,0.0
2012-11-29,152005.64342356534,0.0
2012-11-30,151962.58830986344,0.98
2012-12-03,151229.17870862733,0.98
2012-12-04,151019.68151174378,0.98
2012-12-05,151281.5906734921,0.98
2012-12-06,151784.557886587,0.98
2012-12-07,152234.99970387263,0.98
2012-12-10,152297.89280486404,0.98
2012-12-11,153314.04438357826,0.98
2012-12-12,153387.34192074402,0.98
2012-12-13,152465.68301899772,0.98
2012-12-14,151910.39940206253,0.98
2012-12-17,153660.02063809565,0.98
2012-12-18,155335.8705367973,0.98
2012-12-19,154204.89138303886,0.98
2012-12-20,155074.1806045129,0.98
2012-12-21,153694.70640960825,0.98
2012-12-24,153230.54689057704,0.98
2012-12-26,152597.60328498596,0.98
2012-12-27,152397.19685512976,0.98
2012-12-28,152322.52222867074,0.0
2012-12-31,152322.52222867074,0.0
2013-01-02,152322.52222867074,0.0
2013-01-03,152322.52222867074,0.0
2013-01-04,152322.52222867074,0.0
2013-01-07,152322.52222867074,0.0
2013-01-08,152322.52222867074,0.0
2013-01-09,152322.52222867074,0.0
2013-01-10,152322.52222867074,0.0
2013-01-11,152322.52222867074,0.0
2013-01-14,152322.52222867074,0.0
2013-01-15,152322.52222867074,0.0
2013-01-16,152322.52222867074,0.0
2013-01-17,152322.52222867074,0.0
2013-01-18,152322.52222867074,0.0
2013-01-22,152322.52222867074,0.0
2013-01-23,152322.52222867074,0.0
2013-01-24,152322.52222867074,0.0
2013-01-25,153116.68743843335,0.98
2013-01-28,152936.97727090542,0.98
2013-01-29,153526.19833732478,0.98
2013-01-30,152937.02341795515,0.98
2013-01-31,152567.50629026684,0.98
2013-02-01,154105.6065722757,0.98
2013-02-04,152407.95265027139,0.98
2013-02-05,153916.2620071895,0.98
2013-02-06,154026.09058758878,0.98
2013-02-07,153826.33316138733,0.98
2013-02-08,154665.1590875737,0.98
2013-02-11,154635.13072533114,0.98
2013-02-12,154884.84326241925,0.98
2013-02-13,155014.65706785116,0.98
2013-02-14,155154.42039934144,0.98
2013-02-15,154974.7007300193,0.98
2013-02-19,156112.89817254417,0.98
2013-02-20,154206.12939520233,0.98
2013-02-21,153287.51102466046,0.98
2013-02-22,154755.52756271538,0.98
2013-02-25,154679.69735420964,0.0
2013-02-26,154679.69735420964,0.0
2013-02-27,156543.3509684881,0.98
2013-02-28,156240.33572388213,0.98
2013-03-01,156745.3714700663,0.98
2013-03-04,157563.3213686795,0.98
2013-03-05,158946.71326702647,0.98
2013-03-06,159158.74281762316,0.98
2013-03-07,159441.37688234114,0.98
2013-03-08,160107.62091015658,0.98
2013-03-11,160703.26451305143,0.98
2013-03-12,160349.99320213377,0.98
2013-03-13,160572.09388943884,0.98
2013-03-14,161409.84078608244,0.98
2013-03-15,161200.9928739648,0.98
2013-03-18,160329.08235131184,0.98
2013-03-19,159964.1607998726,0.98
2013-03-20,161059.19829561736,0.98
2013-03-21,159710.79803986134,0.98
2013-03-22,160968.18090980465,0.98
2013-03-25,160309.21170336063,0.98
2013-03-26,161566.41281721558,0.98
2013-03-27,161566.41281721558,0.98
2013-03-28,162053.02204302503,0.98
2013-04-01,161424.57909459615,0.98
2013-04-02,162205.1220404012,0.98
2013-04-03,160593.38569376332,0.98
2013-04-04,161232.1894580917,0.98
2013-04-05,160522.4691708749,0.98
2013-04-08,161587.03956345917,0.98
2013-04-09,162134.43863875352,0.98
2013-04-10,164080.73130847147,0.98
2013-04-11,164607.72245706586,0.98
2013-04-12,164212.50009733,0.98
2013-04-15,164132.0359722823,0.0
2013-04-16,164132.0359722823,0.0
2013-04-17,164132.0359722823,0.0
2013-04-18,164132.0359722823,0.0
2013-04-19,164132.0359722823,0.0
2013-04-22,164132.0359722823,0.0
2013-04-23,164132.0359722823,0.0
2013-04-24,164132.0359722823,0.0
2013-04-25,164132.0359722823,0.0
2013-04-26,163799.6583734873,0.98
2013-04-29,163751.5012739255,0.0
2013-04-30,164086.10625909877,0.98
2013-05-01,162676.18508966744,0.98
2013-05-02,162628.3582912511,0.0
2013-05-03,162628.3582912511,0.0
2013-05-06,162628.3582912511,0.0
2013-05-07,162628.3582912511,0.0
2013-05-08,162628.3582912511,0.0
2013-05-09,162628.3582912511,0.0
2013-05-10,162628.3582912511,0.0
2013-05-13,162628.3582912511,0.0
2013-05-14,162628.3582912511,0.0
2013-05-15,162628.3582912511,0.0
2013-05-16,162628.3582912511,0.0
2013-05-17,162628.3582912511,0.0
2013-05-20,162628.3582912511,0.0
2013-05-21,162628.3582912511,0.0
2013-05-22,162628.3582912511,0.0
2013-05-23,162628.3582912511,0.0
2013-05-24,162628.3582912511,0.0
2013-05-28,162628.3582912511,0.0
2013-05-29,162628.3582912511,0.0
2013-05-30,162628.3582912511,0.0
2013-05-31,162628.3582912511,0.0
2013-06-03,162628.3582912511,0.0
2013-06-04,162628.3582912511,0.0
2013-06-05,162628.3582912511,0.0
2013-06-06,162628.3582912511,0.0
2013-06-07,164574.96052762258,0.98
2013-06-10,164574.96052762258,0.98
2013-06-11,164494.31879696404,0.0
2013-06-12,163080.08737759685,0.98
2013-06-13,165510.67683415575,0.98
2013-06-14,165429.576602507,0.0
2013-06-17,165429.576602507,0.0
2013-06-18,166629.63458267998,0.98
2013-06-19,164373.3075662106,0.98
2013-06-20,164292.76464550316,0.0
2013-06-21,164292.76464550316,0.0
2013-06-24,164292.76464550316,0.0
2013-06-25,164292.76464550316,0.0
2013-06-26,164292.76464550316,0.0
2013-06-27,165156.9715532817,0.98
2013-06-28,164493.6955700908,0.98
2013-07-01,165438.25927997116,0.98
2013-07-02,165287.57954400842,0.98
2013-07-03,165357.9665284961,0.98
2013-07-05,167106.27198668654,0.98
2013-07-08,168040.53196213508,0.98
2013-07-09,169225.7772575564,0.98
2013-07-10,169285.97961531638,0.98
2013-07-11,171545.74720137301,0.98
2013-07-12,171615.92905818217,0.98
2013-07-15,172258.56373542125,0.98
2013-07-16,171626.04926310485,0.98
2013-07-17,172057.8546731195,0.98
2013-07-18,172981.3943327731,0.98
2013-07-19,173282.6140684605,0.98
2013-07-22,173613.86232296118,0.98
