date,value,exposure
2013-02-12,201162.8840156892,0.98
2013-02-13,201866.93125863062,0.98
2013-02-14,203576.68073466216,0.98
2013-02-15,201289.04720616632,0.98
2013-02-19,203577.2114448476,0.98
2013-02-20,199404.0754517967,0.98
2013-02-21,198046.02799700983,0.98
2013-02-22,200083.4542013025,0.98
2013-02-25,199985.41330874385,0.0
2013-02-26,199985.41330874385,0.0
2013-02-27,202916.11996640192,0.98
2013-02-28,202816.69106761838,0.0
2013-03-01,202816.69106761838,0.0
2013-03-04,202816.69106761838,0.0
2013-03-05,202816.69106761838,0.0
2013-03-06,202816.69106761838,0.0
2013-03-07,202816.69106761838,0.0
2013-03-08,202816.69106761838,0.0
2013-03-11,202816.69106761838,0.0
2013-03-12,202816.69106761838,0.0
2013-03-13,202816.69106761838,0.0
2013-03-14,205475.50820633202,0.98
2013-03-15,205316.345858655,0.98
2013-03-18,203698.50905560647,0.98
2013-03-19,203638.62169394412,0.0
2013-03-20,203638.62169394412,0.0
2013-03-21,203638.62169394412,0.0
2013-03-22,203638.62169394412,0.0
2013-03-25,203638.62169394412,0.0
2013-03-26,203638.62169394412,0.0
2013-03-27,203638.62169394412,0.0
2013-03-28,203638.62169394412,0.0
2013-04-01,203638.62169394412,0.0
2013-04-02,203638.62169394412,0.0
2013-04-03,203638.62169394412,0.0
2013-04-04,203638.62169394412,0.0
2013-04-05,203638.62169394412,0.0
2013-04-08,203638.62169394412,0.0
2013-04-09,203638.62169394412,0.0
2013-04-10,203638.62169394412,0.0
2013-04-11,203638.62169394412,0.0
2013-04-12,203638.62169394412,0.0
2013-04-15,203638.62169394412,0.0
2013-04-16,203638.62169394412,0.0
2013-04-17,203638.62169394412,0.0
2013-04-18,203638.62169394412,0.0
2013-04-19,203638.62169394412,0.0
2013-04-22,203638.62169394412,0.0
2013-04-23,203638.62169394412,0.0
2013-04-24,203638.62169394412,0.0
2013-04-25,203733.7328841446,0.98
2013-04-26,203673.83516667667,0.0
2013-04-29,203673.83516667667,0.0
2013-04-30,204407.47705555378,0.98
2013-05-01,204347.38125729945,0.0
